phase,lon,lat,UWIND
Early,-167.5,-37.5,-0.5817590435078559
Early,-167.5,-35,-0.8470861041532913
Early,-167.5,-32.5,-0.9480239914027421
Early,-167.5,-30,-0.8986457466563366
Early,-167.5,-27.5,-0.8078309427769309
Early,-167.5,-25,-0.6939710223067406
Early,-167.5,-22.5,-0.48183506263740855
Early,-167.5,-20,-0.1739701334916583
Early,-167.5,-17.5,0.11416485437389604
Early,-167.5,-15,0.272177924163691
Early,-167.5,-12.5,0.2757223793478733
Early,-167.5,-10,0.14405556049422147
Early,-167.5,-7.5,-0.09534295467828201
Early,-167.5,-5,-0.3723134446844638
Early,-167.5,-2.5,-0.5909683342430798
Early,-167.5,0,-0.7133468455014291
Early,-167.5,2.5,-0.7684972760701453
Early,-167.5,5,-0.7507618989592073
Early,-167.5,7.5,-0.6033158411178372
Early,-167.5,10,-0.3459182712218584
Early,-167.5,12.5,-0.1414342428257235
Early,-167.5,15,-0.1255682634416033
Early,-167.5,17.5,-0.21928141420252845
Early,-167.5,20,-0.21516922994460913
Early,-167.5,22.5,-0.05196838625249585
Early,-167.5,25,0.13033039224340287
Early,-167.5,27.5,0.20106154379939287
Early,-167.5,30,0.19895014473832234
Early,-167.5,32.5,0.20437353511709092
Early,-167.5,35,0.18521689185965712
Early,-167.5,37.5,0.06828123641784378
Early,-167.5,40,-0.08146412816811986
Early,-167.5,42.5,-0.1106837034079054
Early,-167.5,45,0.0045941107443789875
Early,-167.5,47.5,0.106657492708449
Early,-167.5,50,0.06395920790913169
Early,-167.5,52.5,-0.06751227762069141
Early,-167.5,55,-0.13758836387183676
Early,-167.5,57.5,-0.09572689913551828
Early,-167.5,60,-0.011164031743187416
Early,-167.5,62.5,0.04556202559484522
Early,-167.5,65,0.052507274245522324
Early,-167.5,67.5,-0.01841917387566107
Early,-167.5,70,-0.20544371889764002
Early,-167.5,72.5,-0.46935441442338
Early,-167.5,75,-0.6715386605584036
Early,-167.5,77.5,-0.6824524879700582
Early,-167.5,80,-0.5081249590658823
Early,-167.5,82.5,-0.2662065324089013
Early,-167.5,85,-0.06363163205866414
Early,-167.5,87.5,0.07773072661664236
